Date;Open;High;Low;Close;Volume
26.09.85;575200;575200;571900;572800;0
27.09.85;572900;573700;572700;573300;0
30.09.85;571400;571400;566700;567700;0
01.10.85;566600;568400;565900;567900;0
02.10.85;568400;570400;568400;569100;0
03.10.85;570000;575500;569300;574800;0
04.10.85;575100;575100;571900;573100;0
07.10.85;571700;572000;570900;571500;0
08.10.85;570700;571900;569700;569700;0
09.10.85;572600;572600;570200;570300;0
10.10.85;569900;570500;569900;570500;0
11.10.85;571100;572300;571100;572100;0
14.10.85;571200;571300;570900;571300;0
15.10.85;571400;572100;570700;570700;0
16.10.85;568900;568900;568700;568700;0
17.10.85;570900;570900;570500;570500;0
18.10.85;571900;571900;571700;571700;0
21.10.85;570900;571400;570400;571400;0
22.10.85;572300;572300;570100;572100;0
23.10.85;572000;572300;570000;571000;0
24.10.85;570500;571200;569800;570200;0
25.10.85;570200;571800;569500;571400;0
28.10.85;570900;571300;570500;570900;0
29.10.85;571600;571700;569900;571300;0
30.10.85;570900;571400;569600;569800;0
31.10.85;570200;570400;567000;568700;0
01.11.85;567700;572300;566500;570100;0
04.11.85;569200;569500;568600;569100;0
05.11.85;568800;569400;568100;568200;0
06.11.85;568500;568800;567300;567500;0
07.11.85;567000;567200;564100;565100;0
08.11.85;565300;567800;564900;567600;0
11.11.85;566400;566900;565900;566500;0
12.11.85;566800;568400;566100;567800;0
13.11.85;567800;570300;567500;568200;0
14.11.85;568500;569300;567300;567800;0
15.11.85;567800;568700;565800;566700;0
18.11.85;566800;567300;566000;566700;0
19.11.85;567200;567700;566100;566700;0
20.11.85;567800;569500;567700;568800;0
21.11.85;569100;569500;568100;569400;0
22.11.85;567900;571500;567900;569400;0
25.11.85;572200;575400;571800;574700;0
26.11.85;573700;574500;572900;573200;0
27.11.85;572000;572200;567300;567700;0
29.11.85;569000;569000;564500;564900;0
02.12.85;566100;566500;560700;564300;0
03.12.85;564100;565000;563500;564500;0
04.12.85;567000;567000;563500;563700;0
05.12.85;564000;565000;563500;564900;0
06.12.85;564500;564600;563900;564300;0
09.12.85;561000;561200;557000;558200;0
10.12.85;558000;560200;557500;559700;0
11.12.85;555000;559000;555000;558800;0
12.12.85;558300;560100;558200;559100;0
13.12.85;560800;561200;559500;561000;0
16.12.85;560700;564000;560700;563600;0
17.12.85;563800;564000;562800;562900;0
18.12.85;562500;566400;561800;566400;0
19.12.85;566700;568000;566200;566300;0
20.12.85;566900;568500;565900;567800;0
23.12.85;568600;570500;566900;567400;0
24.12.85;566900;567500;565700;567300;0
26.12.85;566700;567400;566600;566800;0
27.12.85;567100;569100;566800;568100;0
30.12.85;568100;570400;567800;569700;0
31.12.85;568600;571500;568500;570200;0
02.01.86;568900;570200;567100;568000;0
03.01.86;567500;569400;567200;569100;0
06.01.86;569600;570000;568400;569800;0
07.01.86;569700;572100;569700;571900;0
08.01.86;572600;575600;572100;575200;0
09.01.86;575600;583600;573900;579000;0
10.01.86;580800;582900;577900;582400;0
13.01.86;581600;582300;579800;580600;0
14.01.86;581100;583100;579100;580100;0
15.01.86;586100;590300;585200;589800;0
16.01.86;607100;608600;594100;596700;0
17.01.86;597600;598600;591700;597100;0
20.01.86;591600;594600;589900;594200;0
21.01.86;598100;598800;589600;591900;0
22.01.86;593400;595200;590300;590600;0
23.01.86;591600;592100;589100;591000;0
24.01.86;594600;598100;592900;597500;0
27.01.86;599400;600100;592600;593400;0
28.01.86;593300;595300;591600;592800;0
29.01.86;593100;595800;592400;595400;0
30.01.86;596100;599000;593100;594300;0
31.01.86;593300;593300;587300;587900;0
03.02.86;585600;587300;582600;582800;0
04.02.86;577100;578600;571600;573200;0
05.02.86;576600;577100;574600;575100;0
06.02.86;575900;577700;574100;576500;0
07.02.86;577100;578900;575100;578600;0
10.02.86;580100;580100;576600;576900;0
11.02.86;575600;578500;574800;577900;0
12.02.86;576600;577100;575100;577100;0
13.02.86;574100;574600;571900;571900;0
14.02.86;568100;574300;568100;572800;0
18.02.86;572400;577100;572400;576300;0
19.02.86;582100;583100;575600;575800;0
20.02.86;576700;578400;575200;578200;0
21.02.86;577900;580500;576600;580100;0
24.02.86;582400;588300;579100;587800;0
25.02.86;592400;594900;585900;586800;0
26.02.86;585300;586600;573400;575300;0
27.02.86;576700;577500;571800;575900;0
28.02.86;576800;578600;575400;577600;0
03.03.86;577600;577800;572900;577100;0
04.03.86;575700;582900;574800;582500;0
05.03.86;581400;583900;575900;581100;0
06.03.86;581100;583900;579400;581000;0
07.03.86;581000;582900;579900;582400;0
10.03.86;578900;581300;577400;579900;0
11.03.86;580400;582300;579700;581500;0
12.03.86;582500;590400;581900;589700;0
13.03.86;588400;589100;585100;585900;0
14.03.86;585900;586800;584200;585600;0
17.03.86;586200;591700;585600;587500;0
18.03.86;588400;589700;585100;587000;0
19.03.86;586700;587900;583400;587500;0
20.03.86;587900;590200;586600;589300;0
21.03.86;588900;596400;588400;594100;0
24.03.86;589900;591400;585900;588000;0
25.03.86;591900;592100;579300;580600;0
26.03.86;580400;582400;578400;581400;0
27.03.86;581400;581900;578900;580100;0
31.03.86;578900;578900;566900;567700;0
01.04.86;568900;570700;563700;569900;0
02.04.86;570400;573700;570400;572400;0
03.04.86;571600;572000;568400;571300;0
04.04.86;570300;572600;569700;571300;0
07.04.86;571100;576200;571000;575400;0
08.04.86;576400;577400;569400;575800;0
09.04.86;574700;576200;571500;575100;0
10.04.86;572700;575700;571900;574600;0
11.04.86;575400;581400;575400;580400;0
14.04.86;577900;578400;575100;577100;0
15.04.86;576900;579700;574100;576300;0
16.04.86;575400;575800;572400;574800;0
17.04.86;574900;576300;571100;574400;0
18.04.86;577400;585400;576900;579600;0
21.04.86;576900;578900;576100;578600;0
22.04.86;579600;583800;579000;581900;0
23.04.86;581300;582400;580000;581000;0
24.04.86;579900;580300;578200;580000;0
25.04.86;578900;581100;578700;579100;0
28.04.86;578900;579600;577100;578700;0
29.04.86;576900;582400;576500;579800;0
30.04.86;579900;581700;579900;581000;0
01.05.86;580900;581300;573400;575700;0
02.05.86;575900;578500;575400;577600;0
05.05.86;577400;578100;575700;577100;0
06.05.86;573900;577100;572400;576900;0
07.05.86;576400;580600;576200;578700;0
08.05.86;579200;580200;576700;578400;0
09.05.86;578900;581700;577800;578400;0
12.05.86;579900;580300;577800;578400;0
13.05.86;577400;578400;575400;578000;0
14.05.86;576900;577100;575900;576000;0
15.05.86;575900;576400;575400;576300;0
16.05.86;576400;577300;575900;576700;0
19.05.86;575900;576200;572900;573600;0
20.05.86;571900;573000;570600;572700;0
21.05.86;572300;572900;572100;572700;0
22.05.86;572800;576300;572700;575500;0
23.05.86;574000;576300;574000;575300;0
27.05.86;574400;575600;574200;574700;0
28.05.86;575200;577600;574900;575400;0
29.05.86;575600;576900;574900;576500;0
30.05.86;576300;577400;575900;577000;0
02.06.86;577100;577100;574400;575300;0
03.06.86;576000;576400;574600;575200;0
04.06.86;574900;575200;573700;574600;0
05.06.86;574800;575500;574100;574200;0
06.06.86;575400;575400;574400;574400;0
09.06.86;574400;584900;574400;584000;0
10.06.86;582900;583400;580600;581000;0
11.06.86;581000;584100;580400;581500;0
12.06.86;581900;583100;578900;579600;0
13.06.86;579900;581200;578800;578800;0
16.06.86;578800;579100;567600;567700;0
17.06.86;567700;570400;567700;569600;0
18.06.86;571700;572100;570800;570800;0
19.06.86;570400;572500;570400;571400;0
20.06.86;571600;573900;570800;573200;0
23.06.86;573300;574500;573000;573800;0
24.06.86;573500;576200;573300;575700;0
25.06.86;576300;578000;576200;577600;0
26.06.86;578000;578300;576900;577100;0
27.06.86;577400;578000;575600;577400;0
30.06.86;579000;580500;577100;578200;0
01.07.86;578700;578700;575000;576300;0
02.07.86;575500;575900;573800;575400;0
07.07.86;576000;577300;575600;576400;0
08.07.86;579700;582500;578800;581700;0
09.07.86;582000;582300;578800;580100;0
10.07.86;579200;579800;578200;579100;0
11.07.86;580000;580400;578000;578300;0
14.07.86;577400;577900;576500;576900;0
15.07.86;577800;581000;577400;579600;0
16.07.86;580200;580600;578200;579200;0
17.07.86;578500;579400;578000;579200;0
18.07.86;578800;587500;578700;587000;0
21.07.86;586000;586800;584700;586100;0
22.07.86;586300;586300;583600;584200;0
23.07.86;581700;582200;575000;579500;0
24.07.86;579100;581100;578800;579800;0
25.07.86;580000;580900;578600;578700;0
28.07.86;583200;586800;583200;585600;0
29.07.86;584300;584500;582100;582700;0
30.07.86;582700;583500;582000;582500;0
31.07.86;590000;595500;588300;593200;0
01.08.86;591200;595000;588000;591300;0
04.08.86;590300;592000;589200;590800;0
05.08.86;589500;593000;588500;589800;0
06.08.86;593000;593800;590500;591300;0
07.08.86;592700;593700;592400;593100;0
08.08.86;600500;607500;598000;606100;0
11.08.86;621500;627500;617500;621900;0
12.08.86;614000;617500;614000;615900;0
13.08.86;622000;622000;613500;615300;0
14.08.86;613500;617600;613500;617600;0
15.08.86;617500;617500;612000;614000;0
18.08.86;608300;610000;605500;606900;0
19.08.86;605300;609500;603500;605300;0
20.08.86;608500;610900;607700;609400;0
21.08.86;609900;615600;609000;614900;0
22.08.86;616300;618100;601800;603800;0
25.08.86;606300;611900;606300;610800;0
26.08.86;610000;613100;607300;609900;0
27.08.86;607300;611700;606800;610600;0
28.08.86;614300;618700;613500;616300;0
29.08.86;619300;619900;611300;617600;0
02.09.86;623300;637300;621400;635800;0
03.09.86;636800;639800;632800;634600;0
04.09.86;631800;646800;631300;639800;0
05.09.86;646800;654300;645300;652600;0
08.09.86;647300;650600;637300;640700;0
09.09.86;641300;643100;637300;638700;0
10.09.86;642900;650300;627300;634100;0
11.09.86;634300;637800;627300;637300;0
12.09.86;648300;654300;640800;645800;0
15.09.86;640300;646900;639300;646600;0
16.09.86;649800;649800;641800;644500;0
17.09.86;645300;645300;640100;643100;0
18.09.86;644300;650100;642300;646900;0
19.09.86;658300;665800;656800;665300;0
22.09.86;667300;670300;662300;669500;0
23.09.86;664300;667100;659800;660300;0
24.09.86;663300;663700;659400;660300;0
25.09.86;658300;663600;657100;663100;0
26.09.86;661300;662400;653800;655800;0
29.09.86;657800;658000;646300;651400;0
30.09.86;650800;655800;650100;654100;0
01.10.86;654600;654800;650500;653500;0
02.10.86;656300;667300;655900;665400;0
03.10.86;666300;668800;659600;661800;0
06.10.86;664600;669800;663300;667100;0
07.10.86;665600;669800;662100;669100;0
08.10.86;667300;670800;664100;666700;0
09.10.86;664800;665700;652800;657300;0
10.10.86;656300;660800;656300;658800;0
13.10.86;660100;661800;659000;661500;0
14.10.86;659300;660000;652400;654800;0
15.10.86;650300;653300;647500;653000;0
16.10.86;653500;654200;651500;651700;0
17.10.86;644800;650000;643800;646500;0
20.10.86;646800;655800;646300;653200;0
21.10.86;652800;654700;650600;652200;0
22.10.86;654300;656000;649100;653000;0
23.10.86;652300;652700;640800;641800;0
24.10.86;637800;639800;633300;634000;0
27.10.86;636300;638300;632600;634600;0
28.10.86;636300;640300;635900;638200;0
29.10.86;630800;633700;629300;631600;0
30.10.86;630800;635200;629500;634200;0
31.10.86;625300;631600;624300;629800;0
03.11.86;629300;633800;629100;631100;0
04.11.86;634300;637200;634000;635400;0
05.11.86;633800;634200;630300;632800;0
06.11.86;631800;637500;631700;636700;0
07.11.86;634300;636900;634300;634900;0
10.11.86;636300;638100;628800;631800;0
11.11.86;632300;634100;630100;633600;0
12.11.86;632800;634000;630800;633700;0
13.11.86;634300;635100;631500;633800;0
14.11.86;635300;635800;622300;623100;0
17.11.86;620800;620800;611800;613600;0
18.11.86;615300;619100;614000;618800;0
19.11.86;618100;619400;610700;612800;0
20.11.86;612500;616800;611800;616000;0
21.11.86;615600;616600;600800;603600;0
24.11.86;604800;607700;604100;606700;0
25.11.86;605800;610500;603600;609900;0
26.11.86;606600;608800;604600;607400;0
28.11.86;614300;615800;613100;615200;0
01.12.86;623300;624300;613100;618100;0
02.12.86;616300;617000;611500;613600;0
03.12.86;611300;619300;609900;616500;0
04.12.86;615600;615900;607300;612700;0
05.12.86;613300;614800;611800;613800;0
08.12.86;614800;615200;611300;614600;0
09.12.86;613400;613400;609800;611300;0
10.12.86;611600;617300;611300;614100;0
11.12.86;612300;615300;612300;614900;0
12.12.86;615100;617800;614300;617100;0
15.12.86;619300;620700;618300;619800;0
16.12.86;620100;620100;616300;617500;0
17.12.86;617800;618300;615800;616500;0
18.12.86;616300;619300;615800;619100;0
19.12.86;618600;619800;615400;617100;0
22.12.86;621000;622100;615900;617600;0
23.12.86;617600;617900;611500;612800;0
24.12.86;613800;615000;613300;614300;0
29.12.86;615300;616200;612500;613200;0
30.12.86;612800;614100;612100;613700;0
31.12.86;615100;628800;614900;628200;0
02.01.87;627800;631700;624300;625300;0
05.01.87;624300;626800;621400;626300;0
06.01.87;626700;628000;623100;623500;0
07.01.87;622100;626000;621500;625600;0
08.01.87;626700;627500;623600;625200;0
09.01.87;624800;629300;620300;628800;0
12.01.87;632800;635300;630900;631500;0
13.01.87;632500;634000;631200;633600;0
14.01.87;638300;643300;637300;640500;0
15.01.87;636300;639600;635500;638300;0
16.01.87;636300;639600;636000;638600;0
19.01.87;645800;646300;642900;644600;0
20.01.87;640300;640500;626300;629500;0
21.01.87;629500;630900;627900;630100;0
22.01.87;632300;633500;629600;630200;0
23.01.87;627300;627300;621700;626600;0
26.01.87;627200;634200;626800;632600;0
27.01.87;631600;637100;630800;637000;0
28.01.87;638300;638300;628300;631900;0
29.01.87;631600;634300;629900;633900;0
30.01.87;621300;627300;618300;626400;0
02.02.87;626800;629300;622300;622400;0
03.02.87;620800;625800;620300;624900;0
04.02.87;625100;627000;623300;624000;0
05.02.87;624000;627300;619300;626100;0
06.02.87;623800;625800;623300;625400;0
09.02.87;625600;627600;623300;625200;0
10.02.87;624300;625800;623300;624300;0
11.02.87;624100;624800;622300;623700;0
12.02.87;624300;624300;616300;616600;0
13.02.87;617300;619800;617300;619100;0
17.02.87;618100;618800;612300;613400;0
18.02.87;613800;614800;610300;614000;0
19.02.87;614400;622400;612900;621400;0
20.02.87;619900;628900;619300;627600;0
23.02.87;626900;626900;621900;623500;0
24.02.87;622900;624400;620100;623400;0
25.02.87;628900;629900;623600;624100;0
26.02.87;625400;628300;622100;627400;0
27.02.87;625900;627900;625400;626300;0
02.03.87;625900;625900;623900;624500;0
03.03.87;624900;628400;624100;628000;0
04.03.87;628400;631900;626400;631300;0
05.03.87;631900;633700;627700;627900;0
06.03.87;626900;628700;626100;627000;0
09.03.87;625700;627100;624100;625600;0
10.03.87;625700;628300;625000;627500;0
11.03.87;627900;629000;627400;627600;0
12.03.87;628900;631100;627700;629200;0
13.03.87;629900;629900;622200;624200;0
16.03.87;625400;626700;624900;625800;0
17.03.87;626400;627100;622500;626000;0
18.03.87;626400;626500;623600;625200;0
19.03.87;624800;625600;623700;625300;0
20.03.87;624600;625900;623900;625500;0
23.03.87;626500;630700;626100;630200;0
24.03.87;630400;634000;628100;633600;0
25.03.87;635200;635800;632200;632800;0
26.03.87;631400;631900;630300;631200;0
27.03.87;635900;643400;635400;642400;0
30.03.87;643400;644800;640700;640800;0
31.03.87;640900;642100;637200;637600;0
01.04.87;637400;639700;635900;637400;0
02.04.87;638100;641500;633400;637100;0
03.04.87;637700;638900;633700;638800;0
06.04.87;640900;642100;636300;637500;0
07.04.87;639900;641400;637200;641100;0
08.04.87;638900;642300;637900;639000;0
09.04.87;640200;652700;639500;651400;0
10.04.87;653400;655400;649700;651600;0
13.04.87;653400;656800;653200;655700;0
14.04.87;660700;670700;659700;669500;0
15.04.87;662400;663800;660200;661400;0
16.04.87;658100;662600;654400;662200;0
20.04.87;662400;673600;659900;671700;0
21.04.87;671900;673400;662900;665900;0
22.04.87;665400;668300;660700;667400;0
23.04.87;669400;681400;666400;678300;0
24.04.87;682400;687900;677400;680400;0
27.04.87;694900;695400;655400;660900;0
28.04.87;667900;671700;662900;669600;0
29.04.87;667400;670400;664100;668400;0
30.04.87;668900;672700;666200;671400;0
01.05.87;670400;676100;669900;674400;0
04.05.87;675400;681700;674200;680100;0
05.05.87;681400;681900;670900;675700;0
06.05.87;672400;676600;671400;675700;0
07.05.87;670900;676600;670400;674500;0
08.05.87;671900;673300;669400;671600;0
11.05.87;670900;672900;669300;672600;0
12.05.87;675900;679700;674200;676400;0
13.05.87;676900;680900;673900;674900;0
14.05.87;678200;680900;676400;680500;0
15.05.87;684400;691500;682100;691100;0
18.05.87;690400;692700;683400;687700;0
19.05.87;687400;693700;684400;693200;0
20.05.87;695900;696400;686700;688200;0
21.05.87;685900;687700;683600;685200;0
22.05.87;687400;687700;676900;679500;0
26.05.87;673400;673400;660400;666700;0
27.05.87;663900;666300;661100;663400;0
28.05.87;667100;671300;666400;668300;0
29.05.87;666200;667500;663700;665100;0
01.06.87;659900;661900;656400;661100;0
02.06.87;663400;674900;663400;671100;0
03.06.87;667400;668900;664900;665100;0
04.06.87;664900;669900;664900;668000;0
05.06.87;668400;669900;667900;668700;0
